golden_id,customer_message,context,true_intent,predicted_intent,intent_confidence,retrieval_score,retrieved_customer_message,historical_brand_response,predicted_action,expected_action,decision_reason,generated_reply,intent_correct,action_correct
157,My @115858 AirPods are three stories away and nowhere near my ears. Why does my phone keep directing audio to them? I’m tired of this crap.,,app_service_issue,device_troubleshooting,0.3196,0.728,"@AppleSupport why would I ever want to take my AirPods out while I’m listening to @115888 put them back in, and want to hear @115948",Please help us understand what's happening. Is the problem the song or the device? Can you duplicate this on other devices?,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
158,and @AppleSupport why does my phone always autocorrect “i” to I️ ?????? #fixit,,purchase_store_refund,device_troubleshooting,0.3803,0.9388,@AppleSupport why does autocorrect on my phone keep changing “i” to I️ ??,Thanks for reaching out. We have a workaround for this here: DM us if you still need help,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
159,@AppleSupport IOS 11.0.3,"customer: When your TouchID doesn’t work 90% of the time and it’s the only way to get into your banking app...@115858 iOS11 is terrible, fix it. brand: @433157 Let's get this resolved. Which version of iOS 11 are we working with? You'll find that in Settings &gt; General &gt; About.",account_security,software_update,0.9992,1.0,@AppleSupport iOS 11.0.3,None,auto_handle,escalate,sufficient_confidence_and_evidence,Thanks for the details. None,False,False
160,@AppleSupport The encryption password is forgotten.,customer: So my friend lost all their contacts and pictures and everything on #iphone cos password forgotten and it's encrypted. What should they do? @AppleSupport. brand: @739667 We’d be glad to help. Do you know if the contacts appear at https://t.co/coj9FJKJWV on a computer? They may be saved with another email account on their device. customer: @AppleSupport It's the backup on the Mac which my friend is locked out of. It's encrypted. It's asking for password to restore from backup. Isn't that the same as the Apple ID password? All data is stored on Macbook locally.,how_to_settings,device_troubleshooting,0.2374,0.7788,@AppleSupport you’re password reset isn’t working at all.,Thanks for reaching out to us. Can you please provide more information about the password reset problem in DM? Thanks.,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
161,Anyone else has the issue with their #iphone where “i” gets replaced with a question mark box? Can @115858 help a woman out 😭,,device_troubleshooting,device_troubleshooting,0.4391,0.8214,@115858 why are iPhones changing I’s to A with a question mark in a box?!? #FixItPlease,Here’s what you can do to work around the issue until it’s fixed in a future software update:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
162,"@AppleSupport 11.0.3 and I have the 6S, it’s just very odd. All these things are in the control panel and they turn on or off by themselves","customer: @AppleSupport my phone has been acting up. The Bluetooth, brightness, WiFi keeps turning on and off. And my music randomly turned on at nite brand: @444069 We want to help. Which iOS version are you using? Could you give us a few more details about these issues?",software_update,how_to_settings,0.4992,0.7458,@327975 @AppleSupport Same here. They used to pop up when you pushed the buttons. Now nothing. 6s.,"Since noticing this, have you had a chance to restart your device? It may seem like a simple step, but can resolve many issues.",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
163,Why does my battery on my iPhone 6 drain rapidly now since I did the latest update @AppleSupport ! Not happy that iphone is not reliable,,battery_power,battery_power,0.5689,0.9122,@AppleSupport my iPhone 6s has been drainging the battery so fast since the update. The phone is about 14 months old. Why is this happening,Let's get to the bottom of this. Which version of iOS are you on? You can find that in Settings &gt; General &gt; About. Reply in DM.,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
164,@AppleSupport Do Not Disturb While Driving doesn’t recognize my car Bluetooth as a vehicle. Anything I can do to change that?,,connectivity,connectivity,0.5578,0.7668,"@AppleSupport Turns Bluetooth on every time I get in the car, even when I turn it off it comes back on and connects me when I don’t want to be connected",None,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
165,@AppleSupport Un proceso que debería ser automático tarda como mínimo 5 días hábiles. Sorprendido que un proceso así no sea automático y lo reciba en el mismo momento. La tecnología parece que no ha llegado a la atención al cliente. Tan importante debería ser la venta como la postventa,,general_or_insufficient_context,connectivity,0.2471,0.6001,@AppleSupport hola Buenas tardes como puedo restablecer mi contraseña que aparece bloqueada por seguridad ? Gracias,We offer support via Twitter in English. Get help in Spanish here: or join,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
166,@AppleSupport I hate you for that. But yea I have restarted my iPhone,customer: @AppleSupport @115858 you see those lil things in the top left?? That’s my successful WiFi along with my LTE for backup. Wtf is this bullshit? https://t.co/qYLseOrEuZ brand: @481525 Hello. Thanks for reaching out. Have you tried restarting your phone to see if the issue persists?,apple_music_media,device_troubleshooting,0.7207,0.8739,"@AppleSupport iPhone SE, I’ll try restarting it",Send us a Direct Message if the issue persists after restarting.,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for letting us know. Send us a Direct Message if the issue persists after restarting.,False,True
167,@AppleSupport this is done when the phone is idle.,"customer: @AppleSupport hello, under Ios 11.0.2 do you know of the iPhone 5S and SE which sometimes do not ring or vibrate during the calls received ? brand: @216746 If this is happening with your iPhone, we'd like to take a closer look. Does this happen with every call? Have you restarted? customer: @AppleSupport Yes, we restarted the phones. And that does very often since the last update. We had never had this problem under IOS 10.x.",app_service_issue,device_troubleshooting,0.4632,0.7712,@AppleSupport I️ am tired of my phone doing I️t. Any help?,Here’s what you can do to work around the issue until it’s fixed in a future software update:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
168,@AppleSupport @124423 New watch update this week yet this issue is still not resolved? Any updates on a fix?,customer: @AppleSupport @124423 Any ideas on how to resolve this? Icon not showing since updates to iOS 11 / Watch OS 4 https://t.co/1Tbih8HZfL brand: @395260 Please DM us and we'd be happy to provide more information on this. https://t.co/GDrqU22YpT,purchase_store_refund,device_troubleshooting,0.2205,0.9064,"@AppleSupport I got it in June 2015, it’s updated to the latest watch OS (which is when the problem started).",Thank you for reaching out to us. We'd like to gather more information. DM us what device is paired to your Watch.,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
169,@AppleSupport how you gonna just not answer calls all day? Horrible service.,,account_security,how_to_settings,0.3735,0.7676,@AppleSupport I tried it keeps telling me no calls because of extreme high calls,None,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
170,@AppleSupport Thank you. That's great. Is there anyway to check that the back up is still there? As whoever took my phone gained access to my email acct and removed my device from find my iPhone before I could erase my device. Or will the backup be safe?,"customer: @AppleSupport hi, my phone was stolen so I deleted the device from my Apple ID account after changing my password. It did backup on iCloud before it went missing, how long will this backup be stored securely for? Thanks. brand: @209478 We hate to hear that your iPhone was stolen. That is a great question. The backup will be available for 180 days after you disable or stop using iCloud backup on that device. Here is a link that will tell you more: https://t.co/70mUf8SUdM https://t.co/GDrqU22YpT",how_to_settings,purchase_store_refund,0.1902,0.6749,My iPhone is still backing up like 3 days later. I left it at the house today but still. Help @AppleSupport,"That's an unsual amount of time for a backup, but it can depend on a few things and we'd like to help. Which model is it?",escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
171,@AppleSupport Thank you 😌,"customer: This “I️” dilemma is really starting to piss me off @AppleSupport fix this shit asap brand: @498618 Check out this article for more details on that behavior, including how to address it: https://t.co/xXaXeeSRt9",general_or_insufficient_context,device_troubleshooting,0.2709,1.0,@AppleSupport Thank you ❤,None,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
172,@115858 hey that error with that “I” has to go. Please fix. Thank you! Long time customer 😎✊🏾,,device_troubleshooting,device_troubleshooting,0.2617,0.8945,@115858 please get it together. I️ have had it up to here with this “I️” error.,Here’s what you can do to work around the issue until it’s fixed in a future software update:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
173,@AppleSupport my iPhone 7 is messed up with the new iOS 11 upgrade you provided. Calls go to voicemail directly . Fix this ASAP 😡😡😡😡,"brand: @625319 We know it's important to be able to make and receive calls to stay in touch with friends and family. We're happy to help. To start, check out these steps: https://t.co/U53YusKX3z DM us if the issue persists, and we'll go from there. https://t.co/GDrqU22YpT",software_update,software_update,0.9268,0.8187,@AppleSupport I did the new update on the iPhone 7 and my phone is terrible now. Voice mail doesn’t work recent missed called locked up etc.,We'd be happy to help. Send us a DM with a few details and we can look into it with you.,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for the details. We'd be happy to help. Send us a DM with a few details and we can look into it with you.,True,True
174,@AppleSupport Absolutely 👌,"brand: @271139 We’re glad to hear it’s been resolved. Enjoy the rest of your day! customer: @AppleSupport Thank you so much 😊 customer: @AppleSupport FYI, Update was successfully done ✅ Thank you for your support.🙏 https://t.co/jah9xH0dux brand: @271139 Fantastic news! Let us know if we can help with anything else.",general_or_insufficient_context,purchase_store_refund,0.2575,0.9551,@AppleSupport Yes 😭,Thanks for letting us know. Join us in DM with the exact version of iOS 11 running on your device. We can continue there.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
175,"Dear @115858, before updating to iOS 11 I never ran out of battery on my iPhone, now after updating I run out of battery every other week.",,battery_power,software_update,0.7744,0.8246,"Ever since I updated my phone to iOS 11, my battery life has went straight down the drain... thanks @115858",We can help look into the root cause as to why this is occurring. Send us a DM with your device &amp; iOS version to get started,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for the details. We can help look into the root cause as to why this is occurring. Send us a DM with your device &amp; iOS version to get started,False,True
176,@AppleSupport my phone is totally frozen. Won't respond to any touch. Can't locate the serial number to chat what do I do?,,connectivity,device_troubleshooting,0.4441,0.8027,"@703033 @AppleSupport @115858 My phone doesn't even work anymore, it just froze","We're here for you. Have you tried restarting, or force restarting, your iPhone? Check out this link:",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
177,"Yo, @115858 what’s up with this update? Got my phone looking like it’s on android status!",,apple_music_media,device_troubleshooting,0.4263,0.905,@115858 your new update has my phone functioning like an Android. What’s up?!,We're here to help. What's happening specifically with your iPhone? Send us a DM and let us know.,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
178,@AppleSupport I need your help,"brand: @276114 We'd like to see if we can help with this. To get started, DM us more information. We'll meet you there. https://t.co/GDrqU22YpT customer: @AppleSupport When i open my WhatsApp directly then my phone 📞 show a black screen customer: @AppleSupport Kindly do is as soon as possible My mail id is- __email__ https://t.co/a37HK15CYL brand: @276727 We'd love to look into this with you. What device are you currently using with Outlook?",general_or_insufficient_context,purchase_store_refund,0.3855,1.0,@AppleSupport I need your help,We're here! How can we help you?,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
179,@AppleSupport iOS 11.03,customer: My I️ are coming out as characters. Wtf @AppleSupport brand: @745492 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,purchase_store_refund,software_update,0.9903,1.0,@AppleSupport iOS 11.03,"Thank you for letting us know. So we can take a closer look at this, please send us a DM.",auto_handle,escalate,sufficient_confidence_and_evidence,"Thanks for the details. Thank you for letting us know. So we can take a closer look at this, please send us a DM.",False,False
180,"Can’t wait to get an Android. Watching my iPhone battery life vanish by a percentage point every 15-30 seconds. Background refresh turned off. Data for almost all apps turned off. Great work, @115858. Nice “I” glitch, too, geniuses.",,account_security,battery_power,0.674,0.7249,"@AppleSupport hello. Every since updating my I Phone to the latest IOS, my battery life has been absolutely horrendous 🤷🏼‍♂️🤷🏼‍♂️🤷🏼‍♂️","We want to help you with your iPhone's battery life. DM us, and we'll look into this.",auto_handle,escalate,sufficient_confidence_and_evidence,"Thanks for the details. We want to help you with your iPhone's battery life. DM us, and we'll look into this.",False,False
181,@AppleSupport dm sent,customer: @115858 why did the update totally screw my phone up it barely works i’m sad brand: @603625 We'd like some details to help out. Let us know exactly what's happening with your iPhone in a DM and we'll continue. https://t.co/GDrqU22YpT,general_or_insufficient_context,device_troubleshooting,0.3219,1.0,@AppleSupport Dm sent,None,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
182,@AppleSupport It’s a safety concern and I need to be heard,"customer: Hi @115858, my brand new iPhone burned me, but guess what, I’ll get help only after it explodes and I lose my fingers. Thanks :) brand: @439836 Definitely not what we want you to experience. Please DM us &amp; let us know all about it, including which iPhone model you're using. https://t.co/GDrqU22YpT customer: @AppleSupport I’ve done it already. I’ve called, talked through online chat, contacted senior advisors and no one really cared about my problem.",device_troubleshooting,purchase_store_refund,0.2691,0.7675,@AppleSupport This is very dangerous and stop playing with my safety.,Thank you for that description. We'd like to work with you and sort this out together. DM us your iOS version to get started.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
183,@AppleSupport It's an iPhone 6S plus 64 gb,,general_or_insufficient_context,purchase_store_refund,0.3528,0.8791,"@AppleSupport It's an iPhone 6, 64gb in case that makes any difference.",Let’s team up in DM and we’ll do our best to assist you.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
184,@AppleSupport mean the i turns to A ?,"customer: Dear @AppleSupport I’m going to need this aeiou situation fixed... like yesterday... Past annoying now... This phone cost too much to have a glitch like that for this long.... brand: @666587 Hello Nicole, we'd love to help if we can. Can you clarify what you mean by ""aeiou situation""?",software_update,device_troubleshooting,0.3003,0.849,@AppleSupport what is I️,"Thanks for reaching out. Please send us a DM, with your current iOS version, and we'll take a look.",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
185,"I fixed the I thing once before, I’m not doing it again. Your move, @115858",,battery_power,device_troubleshooting,0.2675,0.7725,ok @115858 you need to fix this I️ thing,Thanks for reaching out. You can back up and update to 11.1.1 to address this issue:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
186,"High Sierra 😩😩😩. I'm trynna get work done, @AppleSupport Why is this OS taking all daybto install?",,connectivity,device_troubleshooting,0.3663,0.7164,This macOS high sierra update is stressing me out. All night this shit didn’t install. Help @AppleSupport,We'd love to work on getting macOS High Sierra installed properly with you. Which Mac are you trying to install it on? Did you run into any specific errors when trying to install High Sierra?,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
187,@AppleSupport Yes I am.,customer: @applesupport How does my phone battery decrease by up to 40% overnight when not in use with the new update!?!#iOS11 brand: @511674 Battery life is important. We’d like to help. Are you using iOS 11.1?,apple_music_media,device_troubleshooting,0.314,1.0,@AppleSupport Yes i am.,"Under Settings &gt; Music, is iCloud Music Library enabled? If not, let's make sure that's enabled.",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
188,"@AppleSupport Dear @AppleSupport if a real person reads this, he/she would understand from my previous tweet, that I already tried the steps. #nohelp",customer: Loved my AirPods - but after 2 weeks the left one gave up. No sign of life - even after a reset. 😣 @AppleSupport #fail brand: @585774 Let's work on it together. Here are some more steps to try. Let us know what you find out: https://t.co/Iwje3m9ngK,app_service_issue,purchase_store_refund,0.2691,0.7906,@448261 @115858 @AppleSupport come on. I️ know you see ya struggling on these tweets. I️ can’t figure this out. I️ need help. I️ need answers,Let's help get this sorted. DM us which device and its iOS version we can go from there.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
189,@AppleSupport @595404 Mine still messes up. So when are they gonna do an update to fix this???,customer: @115858 sick &amp; tired of this glitch since i️ updated my phone.... 😑 https://t.co/3TutZ3t1Da brand: @595404 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 and DM us if you still need help. https://t.co/GDrqU22YpT,purchase_store_refund,how_to_settings,0.2612,0.854,@AppleSupport so when is there going to be an update to fix this glitch?,Thanks for reaching back out. Send us a DM and we'll go from there.,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
190,Meu iPhone está baixando 2% de bateira a cada um minuto usado! PQP @115858 @AppleSupport,,account_security,purchase_store_refund,0.3204,0.7811,"@AppleSupport Bom dia! Após as atualizações de IOS,o meu iPhone 7 esta desligando sozinho quando passa do 2% para o 1% da bateria. Me ajudem","Since our Twitter support is available in English, get help at or join",escalate,escalate,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,True
191,"@AppleSupport It only seems to occur when I’m actually typing out the words, using voice to text produces the correct capitalization",,device_troubleshooting,device_troubleshooting,0.3621,0.8232,@AppleSupport random words keep being autocorrected to be capitalized. This has been happening since the new update.,This is in no way expected behavior. Let's work through this together to find a solution. Can you DM us the device you are using and the current iOS?,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
192,Why does my “I” keep auto correcting to an A in a box and a question mark??? Wtf @115858,,software_update,purchase_store_refund,0.3303,0.915,In other news .. how come “I️” keeps auto correcting itself to an A with a question mark in a box?! Wtf is that @AppleSupport,We can help you out. Take a gander at the following article and DM us with any questions. Thanks.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
193,@AppleSupport On the phone with a tech now - but this is a super troubling bug.,"customer: Looks like the .@115858 High Sierra update deleted all of my files (but none of the apps) or did something weird to the file paths. At any rate, my laptop can't find/open any of my docs! brand: @769787 Let's work together to sort this out. Which model Mac are you using? Have you tried to locate your files using Finder, or are you looking within an app?",battery_power,device_troubleshooting,0.3929,0.8944,"@AppleSupport No, after I restarted the phone it solved the issue, Thanks a lot👍🏻",Great to hear the issue is resolved! Let us know if we can help in the future. Have a wonderful day!,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
194,@115858 Who do you complain to when you are getting appalling service from an Apple Store?,,connectivity,purchase_store_refund,0.7819,0.7764,Just had the worst customer service experience at an Apple store @115858 @AppleSupport,We want to look into the matter with you. Send us a DM and let us know what is going on.,escalate,auto_handle,sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
195,@115858 My #iphonecase broken 😣 not even a year and it has snapped on the border. Any idea about the warranty of this product @AppleSupport?😉 https://t.co/Yq1Clmat1N,,apple_music_media,purchase_store_refund,0.6044,0.7067,@115858 This Apple case starting breaking after a few months. A phone should never outlast the case. https://t.co/Cuuve9oiW6,Thanks for the picture. We'd like to take a look into your warranty with you. DM us your country to get started.,escalate,auto_handle,sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
196,Twitter is smart... now can someone tell me why this happens when I️ try to type the letter “I️” @AppleSupport https://t.co/rA0QrHusrs,,app_service_issue,device_troubleshooting,0.3851,0.8413,"Why is the letter “I️” showing up garbled in my Twitter &amp; messages, @AppleSupport? I️ I️ I️",Here’s what you can do to work around the issue until it’s fixed in a future software update:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
197,@AppleSupport 11.1,"customer: @AppleSupport why my music stop when I open an app 🤦🏽‍♂️ my ass paying $10 and I can’t even listen to music without it stopping brand: @627016 Thanks for reaching out to us. We would love to help you. Can you please tell us when did you first encounter the issue? customer: @AppleSupport Just started happening randomly , could’ve been the update brand: @627016 Can you please tell us which version of iOS you are currently running?",purchase_store_refund,software_update,0.7658,1.0,@AppleSupport 11.1,Can you let us know if you experienced the battery drain before updating to the beta release? Please DM us to continue.,auto_handle,escalate,sufficient_confidence_and_evidence,Thanks for the details. Can you let us know if you experienced the battery drain before updating to the beta release? Please DM us to continue.,False,False
198,queria saber pra onde vai as fotos que eu salvo no wpp 🤷🏻‍♀️ @AppleSupport,,account_security,device_troubleshooting,0.2236,0.7863,"@AppleSupport eu não quero mais ser beta, agora devolve minhas fotos","Since our Twitter support is available in English, get help at or join",escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
199,@AppleSupport I need your help,,general_or_insufficient_context,purchase_store_refund,0.3855,1.0,@AppleSupport I need your help,We're here! How can we help you?,escalate,escalate,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,True
200,@115858 @AppleSupport,,general_or_insufficient_context,purchase_store_refund,0.4189,1.0,@115858 @AppleSupport,We’re happy to help with any complications you’re facing. Could you let us know more details via a DM? We’ll go from there.,escalate,escalate,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,True
