golden_id,customer_message,context,true_intent,predicted_intent,intent_confidence,retrieval_score,retrieved_customer_message,historical_brand_response,predicted_action,expected_action,decision_reason,generated_reply,intent_correct,action_correct
152,@AppleSupport Yes. Should I erase &amp; restore?,"customer: I have had iPhones for many years &amp; this is the first issue...EVER! Anyone else had this problem? @AppleSupport https://t.co/Otp6vxtzyM
brand: @476998 Thanks for reaching out. Does this occur after restarting your iPhone? https://t.co/OWRDHWSt4h",software_update,device_troubleshooting,0.5621,0.6851,@AppleSupport iPhone 6 and yes I restarted - not the first time this happens...,Let's look into that further. Send us a DM and we'll go from there.,escalate,auto_handle,low_historical_evidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
153,"@AppleSupport Google Chrome and Safari. Yes videos, but the screen wavers and flickers sometimes just on the desktop or non-video apps","customer: @AppleSupport when I click on a message, the options do not appear on touch bar. And yes the FaceTime doesn't work for any contact https://t.co/oqFWccxWAI
brand: @354437 Have you been able to restart computer? If so, let's perform an SMC reset and then try: https://t.co/FYojVXHuwn
customer: @AppleSupport macOS Sierra Version 10.12.6 Yes I’ve reset it too. I can never predict when it will happen https://t.co/Hqb7iIRSO3
brand: @354437 Does this only happen while playing videos? What app are you using when this happened?",battery_power,device_troubleshooting,0.454,0.6555,"@AppleSupport However, screen flickers as any video is being played, this didn't happen before High Sierra",Let's look into that further. Could you Direct Message us and let us know what app you're using to watch videos?,escalate,auto_handle,low_intent_confidence;low_historical_evidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
154,@AppleSupport No,"brand: @196306 The volume rocker’s functionality is dependent on which app you are using. In the Music app, does it only control the ringer?
customer: @AppleSupport When I’m on him screen an nothin is being used I still just adjust he headphones volume.
customer: @AppleSupport Before the update when apps where in the background it would change when you press the top or bottom button on the side of the phone
brand: @196306 Just to confirm, do you have headphones in while at the home screen and trying to adjust the volume?",connectivity,device_troubleshooting,0.6455,0.7354,"@AppleSupport No, it use to be where when not in a media app you could change the volume on your ringer from the side vol buttons.","Got it! Please go to Settings &gt; Sounds &amp; Haptics, under the slider is Change with Buttons enabled?",auto_handle,auto_handle,sufficient_confidence_and_evidence,"Thanks for the details. Got it! Please go to Settings &gt; Sounds &amp; Haptics, under the slider is Change with Buttons enabled?",False,True
155,@AppleSupport Sent.,"customer: I think if I hold my phone to my ear like a seashell, I can actually hear the battery draining. Thanks for the updates, @AppleSupport NOT!! https://t.co/DXwB5MjJox
customer: @435520 @AppleSupport It’s awful. This upset has been very buggy.
brand: @435520 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
brand: @573719 Hey, thanks for bringing this to our attention. Send us a DM with your device and iOS version so we can look into what's going on. https://t.co/GDrqU22YpT",general_or_insufficient_context,battery_power,0.2556,0.7224,@AppleSupport iOS 11.1 is causing battery drain and facing low call volume on my iPhone 7 plus,We'd love to look into this with you. Please DM us and let's get started.,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
156,@AppleSupport Overall crappy performance. 😶,"customer: @AppleSupport why does the apple update suck so bad? My normally good product is now crap thanks to your update.
brand: @184722 Thanks for reaching out to us. Can you please provide more details about your issue so that we can better understand? Thanks.
customer: @AppleSupport App crash when I have podcasts playing. General stalling on all apps. Slower responses to typing in text. Battery life severely shortened.",apple_music_media,battery_power,0.4358,0.7955,@AppleSupport this new update is terrible. Every app is crashing!,We'd love to help with your apps! Let's see if these steps help with your apps crashing: DM us:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
157,My @115858 AirPods are three stories away and nowhere near my ears. Why does my phone keep directing audio to them? I’m tired of this crap.,,app_service_issue,apple_music_media,0.4672,0.7064,"@AppleSupport why would I ever want to take my AirPods out while I’m listening to @115888 put them back in, and want to hear @115948",Please help us understand what's happening. Is the problem the song or the device? Can you duplicate this on other devices?,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
158,and @AppleSupport why does my phone always autocorrect “i” to I️ ?????? #fixit,,purchase_store_refund,device_troubleshooting,0.4967,0.8821,@AppleSupport why does autocorrect on my phone keep changing “i” to I️ ??,Thanks for reaching out. We have a workaround for this here: DM us if you still need help,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
159,@AppleSupport IOS 11.0.3,"customer: When your TouchID doesn’t work 90% of the time and it’s the only way to get into your banking app...@115858 iOS11 is terrible, fix it.
brand: @433157 Let's get this resolved. Which version of iOS 11 are we working with? You'll find that in Settings &gt; General &gt; About.",account_security,app_service_issue,0.3215,0.7145,"#TouchID on #ios11 works 60% of the time... rest of the time it does nothing, forcing me to enter passcode. /attn @AppleSupport",We want to help. Restart your iPhone and let us know which iOS version you have if the issues with your Touch ID continue.,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
160,@AppleSupport The encryption password is forgotten.,"customer: So my friend lost all their contacts and pictures and everything on #iphone cos password forgotten and it's encrypted. What should they do? @AppleSupport.
brand: @739667 We’d be glad to help. Do you know if the contacts appear at https://t.co/coj9FJKJWV on a computer? They may be saved with another email account on their device.
customer: @AppleSupport It's the backup on the Mac which my friend is locked out of. It's encrypted. It's asking for password to restore from backup. Isn't that the same as the Apple ID password? All data is stored on Macbook locally.",how_to_settings,account_security,0.5014,0.6607,@AppleSupport forgot iPhone backup password. What do I do now?,We understand your concern! Please follow these steps with encrypted iTunes backups:,escalate,auto_handle,low_historical_evidence;sensitive_or_transaction_specific,"For account-security issues, please contact Apple Support through a private support channel so your account details can be reviewed securely.",False,False
161,Anyone else has the issue with their #iphone where “i” gets replaced with a question mark box? Can @115858 help a woman out 😭,,device_troubleshooting,device_troubleshooting,0.4667,0.8178,Question: is anyone else’s iphone replacing the word “I️” with a question mark in a box? @AppleSupport,"We'll be glad to look into this further. Please meet us in a DM. Also, have you updated to iOS 11.1?",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
162,"@AppleSupport 11.0.3 and I have the 6S, it’s just very odd. All these things are in the control panel and they turn on or off by themselves","customer: @AppleSupport my phone has been acting up. The Bluetooth, brightness, WiFi keeps turning on and off. And my music randomly turned on at nite
brand: @444069 We want to help. Which iOS version are you using? Could you give us a few more details about these issues?",software_update,connectivity,0.3831,0.7236,@AppleSupport iPhone 6s started happening after I updated to iOS 11. Was just on Apple Music,Have you had a chance to back up your iPhone and install our most current release iOS 11.0.3?,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
163,Why does my battery on my iPhone 6 drain rapidly now since I did the latest update @AppleSupport ! Not happy that iphone is not reliable,,battery_power,battery_power,0.6662,0.9026,@AppleSupport my iPhone 6s has been drainging the battery so fast since the update. The phone is about 14 months old. Why is this happening,Let's get to the bottom of this. Which version of iOS are you on? You can find that in Settings &gt; General &gt; About. Reply in DM.,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for the details. Let's get to the bottom of this. Which version of iOS are you on? You can find that in Settings &gt; General &gt; About. Reply in DM.,True,True
164,@AppleSupport Do Not Disturb While Driving doesn’t recognize my car Bluetooth as a vehicle. Anything I can do to change that?,,connectivity,connectivity,0.297,0.7445,"@AppleSupport not receiving notifications while driving, can you disable that feature? What if there's an emergency phone call?","Thanks for reaching out. If you're referring to Do Not Disturb while driving, check here for info:",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
165,@AppleSupport Un proceso que debería ser automático tarda como mínimo 5 días hábiles. Sorprendido que un proceso así no sea automático y lo reciba en el mismo momento. La tecnología parece que no ha llegado a la atención al cliente. Tan importante debería ser la venta como la postventa,,general_or_insufficient_context,connectivity,0.3073,0.6523,@AppleSupport hola Buenas tardes como puedo restablecer mi contraseña que aparece bloqueada por seguridad ? Gracias,We offer support via Twitter in English. Get help in Spanish here: or join,escalate,auto_handle,low_intent_confidence;low_historical_evidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
166,@AppleSupport I hate you for that. But yea I have restarted my iPhone,"customer: @AppleSupport @115858 you see those lil things in the top left?? That’s my successful WiFi along with my LTE for backup. Wtf is this bullshit? https://t.co/qYLseOrEuZ
brand: @481525 Hello. Thanks for reaching out. Have you tried restarting your phone to see if the issue persists?",apple_music_media,device_troubleshooting,0.5478,0.7142,@AppleSupport hi I talked to you yesterday about a problem in wifi that happened after I updated my iPhone.,That is not expected. We’ll work through this together. Can you tell us what type of device you're using?,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for the details. That is not expected. We’ll work through this together. Can you tell us what type of device you're using?,False,True
167,@AppleSupport this is done when the phone is idle.,"customer: @AppleSupport hello, under Ios 11.0.2 do you know of the iPhone 5S and SE which sometimes do not ring or vibrate during the calls received ?
brand: @216746 If this is happening with your iPhone, we'd like to take a closer look. Does this happen with every call? Have you restarted?
customer: @AppleSupport Yes, we restarted the phones. And that does very often since the last update. We had never had this problem under IOS 10.x.",app_service_issue,device_troubleshooting,0.5249,0.7408,@AppleSupport i upgraded to iOS 11.1.1 and since then i have been facing vibration issues. My phone's vibration automatically turns off in ringer and silent mode (both). on tapping phone couple of times it comes back to normal. but problem persists. help please.,Thank you for taking the time to reach out to us. We'd love to look into this with you. Did the issue occur at all prior to updating? Does restarting make any difference? Let us know in DM.,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thank you for taking the time to reach out to us. We'd love to look into this with you. Did the issue occur at all prior to updating? Does restarting make any difference? Let us know in DM.,False,True
168,@AppleSupport @124423 New watch update this week yet this issue is still not resolved? Any updates on a fix?,"customer: @AppleSupport @124423 Any ideas on how to resolve this? Icon not showing since updates to iOS 11 / Watch OS 4 https://t.co/1Tbih8HZfL
brand: @395260 Please DM us and we'd be happy to provide more information on this. https://t.co/GDrqU22YpT",purchase_store_refund,how_to_settings,0.4689,0.7552,@115858 how come half your icons show up as nothing on the watch after the iOS11 update kinda annoying.. sincerely long time Apple user. https://t.co/bmRRQA0DhW,We'd like to help. Meet us in DM and we'll take a look at this together.,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
169,@AppleSupport how you gonna just not answer calls all day? Horrible service.,,account_security,how_to_settings,0.2794,0.7708,"@AppleSupport calls, voicemails , private messages and emails being ignored by Apple yet again showing how bad the customer service is!",We've received your DM's and we'll continue working with you there.,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
170,@AppleSupport Thank you. That's great. Is there anyway to check that the back up is still there? As whoever took my phone gained access to my email acct and removed my device from find my iPhone before I could erase my device. Or will the backup be safe?,"customer: @AppleSupport hi, my phone was stolen so I deleted the device from my Apple ID account after changing my password. It did backup on iCloud before it went missing, how long will this backup be stored securely for? Thanks.
brand: @209478 We hate to hear that your iPhone was stolen. That is a great question. The backup will be available for 180 days after you disable or stop using iCloud backup on that device. Here is a link that will tell you more: https://t.co/70mUf8SUdM https://t.co/GDrqU22YpT",how_to_settings,how_to_settings,0.3975,0.6979,@AppleSupport My iPad was stolen in January. Now its iCloud Backup has been deleted. How can this be?,iCloud backups are available for 180 days after you disable or stop using iCloud Backup. Let us know if this helps.,escalate,auto_handle,low_intent_confidence;low_historical_evidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
171,@AppleSupport Thank you 😌,"customer: This “I️” dilemma is really starting to piss me off @AppleSupport fix this shit asap
brand: @498618 Check out this article for more details on that behavior, including how to address it: https://t.co/xXaXeeSRt9",general_or_insufficient_context,how_to_settings,0.5934,0.7137,@AppleSupport can you please fix this I️ issue. I’m tired of having to maneuver “I’m” into every conversation instead of “I️”,We would like to look into how we can assist. DM us the current iOS version you're using and which device.,auto_handle,auto_handle,sufficient_confidence_and_evidence,We would like to look into how we can assist. DM us the current iOS version you're using and which device.,False,True
172,@115858 hey that error with that “I” has to go. Please fix. Thank you! Long time customer 😎✊🏾,,device_troubleshooting,device_troubleshooting,0.3083,0.8381,"HEY @115858, FIX THIS “I️” ISSUE ASAP PLEASE AND THANK YOU‼️",Here's what you can do to work around the issue until it's fixed in a future software update:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
173,@AppleSupport my iPhone 7 is messed up with the new iOS 11 upgrade you provided. Calls go to voicemail directly . Fix this ASAP 😡😡😡😡,"brand: @625319 We know it's important to be able to make and receive calls to stay in touch with friends and family. We're happy to help. To start, check out these steps: https://t.co/U53YusKX3z DM us if the issue persists, and we'll go from there. https://t.co/GDrqU22YpT",software_update,device_troubleshooting,0.3064,0.7977,@AppleSupport I did the new update on the iPhone 7 and my phone is terrible now. Voice mail doesn’t work recent missed called locked up etc.,We'd be happy to help. Send us a DM with a few details and we can look into it with you.,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
174,@AppleSupport Absolutely 👌,"brand: @271139 We’re glad to hear it’s been resolved. Enjoy the rest of your day!
customer: @AppleSupport Thank you so much 😊
customer: @AppleSupport FYI, Update was successfully done ✅ Thank you for your support.🙏 https://t.co/jah9xH0dux
brand: @271139 Fantastic news! Let us know if we can help with anything else.",general_or_insufficient_context,purchase_store_refund,0.2897,0.7957,@AppleSupport Sent details in message. Look into the matter and get it resolved asap. https://t.co/tltvAEeCI4,None,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
175,"Dear @115858, before updating to iOS 11 I never ran out of battery on my iPhone, now after updating I run out of battery every other week.",,battery_power,battery_power,0.4319,0.8235,The iOS 11 update drains your battery incrementally. Are y’all serious?!!!Fix this! @AppleSupport @115858,We'd be glad to help troubleshoot any issues you have with your battery! DM us and let us know what model of device you use.,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
176,@AppleSupport my phone is totally frozen. Won't respond to any touch. Can't locate the serial number to chat what do I do?,,connectivity,device_troubleshooting,0.4836,0.8049,"@703033 @AppleSupport @115858 My phone doesn't even work anymore, it just froze","We're here for you. Have you tried restarting, or force restarting, your iPhone? Check out this link:",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
177,"Yo, @115858 what’s up with this update? Got my phone looking like it’s on android status!",,apple_music_media,device_troubleshooting,0.5238,0.8193,@115858 your new update has my phone functioning like an Android. What’s up?!,We're here to help. What's happening specifically with your iPhone? Send us a DM and let us know.,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for the details. We're here to help. What's happening specifically with your iPhone? Send us a DM and let us know.,False,True
178,@AppleSupport I need your help,"brand: @276114 We'd like to see if we can help with this. To get started, DM us more information. We'll meet you there. https://t.co/GDrqU22YpT
customer: @AppleSupport When i open my WhatsApp directly then my phone 📞 show a black screen
customer: @AppleSupport Kindly do is as soon as possible My mail id is- __email__ https://t.co/a37HK15CYL
brand: @276727 We'd love to look into this with you. What device are you currently using with Outlook?",general_or_insufficient_context,device_troubleshooting,0.4253,0.6635,@AppleSupport Only whatsapp. And many other people too seem to be facing the same problem as I’ve seen just now online,"In Settings &gt; Notifications &gt; WhatsApp, is ""Alllow Notifications"" enabled?",escalate,auto_handle,low_intent_confidence;low_historical_evidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
179,@AppleSupport iOS 11.03,"customer: My I️ are coming out as characters. Wtf @AppleSupport
brand: @745492 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.",purchase_store_refund,how_to_settings,0.4379,0.7507,Why is @AppleSupport putting all of these damn characters in my texts and messages WTH 😡,"Hey, we'd like to learn more about what's going on. DM us the device and iOS version and we'll go from there.",escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
180,"Can’t wait to get an Android. Watching my iPhone battery life vanish by a percentage point every 15-30 seconds. Background refresh turned off. Data for almost all apps turned off. Great work, @115858. Nice “I” glitch, too, geniuses.",,account_security,battery_power,0.672,0.7296,"@AppleSupport hello. Every since updating my I Phone to the latest IOS, my battery life has been absolutely horrendous 🤷🏼‍♂️🤷🏼‍♂️🤷🏼‍♂️","We want to help you with your iPhone's battery life. DM us, and we'll look into this.",auto_handle,escalate,sufficient_confidence_and_evidence,"Thanks for the details. We want to help you with your iPhone's battery life. DM us, and we'll look into this.",False,False
181,@AppleSupport dm sent,"customer: @115858 why did the update totally screw my phone up it barely works i’m sad
brand: @603625 We'd like some details to help out. Let us know exactly what's happening with your iPhone in a DM and we'll continue. https://t.co/GDrqU22YpT",general_or_insufficient_context,device_troubleshooting,0.3265,0.7848,"@115858 @AppleSupport yoooo this update has messed my phone up, whats going on?","We’ve got your back. What seems to be the issue you’re noticing with your iPhone? Give us some details, and we’ll help out.",escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
182,@AppleSupport It’s a safety concern and I need to be heard,"customer: Hi @115858, my brand new iPhone burned me, but guess what, I’ll get help only after it explodes and I lose my fingers. Thanks :)
brand: @439836 Definitely not what we want you to experience. Please DM us &amp; let us know all about it, including which iPhone model you're using. https://t.co/GDrqU22YpT
customer: @AppleSupport I’ve done it already. I’ve called, talked through online chat, contacted senior advisors and no one really cared about my problem.",device_troubleshooting,purchase_store_refund,0.4307,0.7738,"@AppleSupport @439835 Hi @AppleSupport, my brand new iPhone burned me, but guess what, I’ll get help only after it explodes and I lose my fingers. Thanks :)",We're happy to point you in the right direction. Please reach out to our Sales Support team here:,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
183,@AppleSupport It's an iPhone 6S plus 64 gb,,general_or_insufficient_context,device_troubleshooting,0.2827,0.8091,"@AppleSupport It's an iPhone 6, 64gb in case that makes any difference.",Let’s team up in DM and we’ll do our best to assist you.,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
184,@AppleSupport mean the i turns to A ?,"customer: Dear @AppleSupport I’m going to need this aeiou situation fixed... like yesterday... Past annoying now... This phone cost too much to have a glitch like that for this long....
brand: @666587 Hello Nicole, we'd love to help if we can. Can you clarify what you mean by ""aeiou situation""?",software_update,purchase_store_refund,0.293,0.6089,@AppleSupport I️ have to trick my phone into thinking an ‘I️’ is an ‘I️’ What?!,Did you try the steps from the article we provided? Let us know via Direct Message here:,escalate,auto_handle,low_intent_confidence;low_historical_evidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
185,"I fixed the I thing once before, I’m not doing it again. Your move, @115858",,battery_power,device_troubleshooting,0.3287,0.7491,@115858 can you fix the “I️” situation that would be great! Thanks!,Here’s what you can do to work around the issue until it’s fixed in a future software update:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
186,"High Sierra 😩😩😩. I'm trynna get work done, @AppleSupport Why is this OS taking all daybto install?",,connectivity,device_troubleshooting,0.4012,0.7293,This macOS high sierra update is stressing me out. All night this shit didn’t install. Help @AppleSupport,We'd love to work on getting macOS High Sierra installed properly with you. Which Mac are you trying to install it on? Did you run into any specific errors when trying to install High Sierra?,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
187,@AppleSupport Yes I am.,"customer: @applesupport How does my phone battery decrease by up to 40% overnight when not in use with the new update!?!#iOS11
brand: @511674 Battery life is important. We’d like to help. Are you using iOS 11.1?",apple_music_media,battery_power,0.7097,0.8057,@AppleSupport why has my battery life has degraded since iOS11 update. battery doesn’t last a day in ’low battery‘? #ios11update #frustrated,We'd like to look at this with you. Which iPhone do you have?,auto_handle,auto_handle,sufficient_confidence_and_evidence,Thanks for the details. We'd like to look at this with you. Which iPhone do you have?,False,True
188,"@AppleSupport Dear @AppleSupport if a real person reads this, he/she would understand from my previous tweet, that I already tried the steps. #nohelp","customer: Loved my AirPods - but after 2 weeks the left one gave up. No sign of life - even after a reset. 😣 @AppleSupport #fail
brand: @585774 Let's work on it together. Here are some more steps to try. Let us know what you find out: https://t.co/Iwje3m9ngK",app_service_issue,purchase_store_refund,0.1843,0.7126,@AppleSupport I think a replacement order for AirPods was spontaneously made for me. Not sure what I should do?,We'd like to look into this with you. Send us a DM to get started.,escalate,auto_handle,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
189,@AppleSupport @595404 Mine still messes up. So when are they gonna do an update to fix this???,"customer: @115858 sick &amp; tired of this glitch since i️ updated my phone.... 😑 https://t.co/3TutZ3t1Da
brand: @595404 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 and DM us if you still need help. https://t.co/GDrqU22YpT",purchase_store_refund,device_troubleshooting,0.337,0.8038,@115858 When will you all send an update to fix the glitch in our phones??,Here’s what you can do to work around the issue until it’s fixed in a future software update:,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
190,Meu iPhone está baixando 2% de bateira a cada um minuto usado! PQP @115858 @AppleSupport,,account_security,device_troubleshooting,0.2529,0.7505,Meu iPhone tá muito bugado. Pq vcs fazem isso @115858 ? @AppleSupport,"Since our Twitter support is available in English, get help at or join",escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
191,"@AppleSupport It only seems to occur when I’m actually typing out the words, using voice to text produces the correct capitalization",,device_troubleshooting,device_troubleshooting,0.3887,0.8018,@AppleSupport random words keep being autocorrected to be capitalized. This has been happening since the new update.,This is in no way expected behavior. Let's work through this together to find a solution. Can you DM us the device you are using and the current iOS?,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,True,False
192,Why does my “I” keep auto correcting to an A in a box and a question mark??? Wtf @115858,,software_update,device_troubleshooting,0.3193,0.8889,In other news .. how come “I️” keeps auto correcting itself to an A with a question mark in a box?! Wtf is that @AppleSupport,We can help you out. Take a gander at the following article and DM us with any questions. Thanks.,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
193,@AppleSupport On the phone with a tech now - but this is a super troubling bug.,"customer: Looks like the .@115858 High Sierra update deleted all of my files (but none of the apps) or did something weird to the file paths. At any rate, my laptop can't find/open any of my docs!
brand: @769787 Let's work together to sort this out. Which model Mac are you using? Have you tried to locate your files using Finder, or are you looking within an app?",battery_power,device_troubleshooting,0.3458,0.6976,@AppleSupport I updated to High Sierra and lost one of my folders with all of my documents.,We definitely want to find out where that folder went! What OS did you have before updating to macOS High Sierra? Tell us in DM:,escalate,auto_handle,low_intent_confidence;low_historical_evidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
194,@115858 Who do you complain to when you are getting appalling service from an Apple Store?,,connectivity,purchase_store_refund,0.6526,0.7678,"@AppleSupport Hi Apple Support, I need to send a complaint about some service I received. Where can I do this?",We can help. Please DM us more details regarding your experience.,escalate,auto_handle,sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
195,@115858 My #iphonecase broken 😣 not even a year and it has snapped on the border. Any idea about the warranty of this product @AppleSupport?😉 https://t.co/Yq1Clmat1N,,apple_music_media,purchase_store_refund,0.5812,0.7102,@AppleSupport is there any sort of warranty on the leather iphone cases?,We'd be happy to look into the options available to you. Send us a DM with the country you're located in.,escalate,auto_handle,sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,False
196,Twitter is smart... now can someone tell me why this happens when I️ try to type the letter “I️” @AppleSupport https://t.co/rA0QrHusrs,,app_service_issue,device_troubleshooting,0.3975,0.8426,"Why is the letter “I️” showing up garbled in my Twitter &amp; messages, @AppleSupport? I️ I️ I️",Here’s what you can do to work around the issue until it’s fixed in a future software update:,escalate,auto_handle,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,False
197,@AppleSupport 11.1,"customer: @AppleSupport why my music stop when I open an app 🤦🏽‍♂️ my ass paying $10 and I can’t even listen to music without it stopping
brand: @627016 Thanks for reaching out to us. We would love to help you. Can you please tell us when did you first encounter the issue?
customer: @AppleSupport Just started happening randomly , could’ve been the update
brand: @627016 Can you please tell us which version of iOS you are currently running?",purchase_store_refund,apple_music_media,0.4142,0.7768,@AppleSupport . . .and the music app randomly stops 😐,Let's work on resolving the issue together. Does the issue only occur when you are inside a specific app?,escalate,escalate,low_intent_confidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
198,queria saber pra onde vai as fotos que eu salvo no wpp 🤷🏻‍♀️ @AppleSupport,,account_security,device_troubleshooting,0.2049,0.6765,@AppleSupport @388128 reparei foi no fundo da foto,None,escalate,escalate,low_intent_confidence;low_historical_evidence,We'd like to take a closer look at this. Please contact Apple Support through the appropriate support channel so we can investigate further.,False,True
199,@AppleSupport I need your help,,general_or_insufficient_context,purchase_store_refund,0.3675,0.8533,@AppleSupport I sent a message,None,escalate,escalate,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,True
200,@115858 @AppleSupport,,general_or_insufficient_context,purchase_store_refund,0.2485,0.8528,@115858 @AppleSupport read above message please,We'd love to help you with getting this sorted out. Can you let us know more about the specific issues you've been having?,escalate,escalate,low_intent_confidence;sensitive_or_transaction_specific,This needs transaction-specific assistance. Please contact Apple Support through the appropriate support channel so the purchase or refund details can be reviewed securely.,False,True
